CustomerID,R,Frequency,Monetary,Segment
14235.0,4815,6,2735.86,潜力用户
14236.0,4886,2,490.86,一般用户
14237.0,5178,1,161.0,一般用户
14238.0,5131,1,146.85,一般用户
14239.0,4848,13,2323.5,潜力用户
14240.0,4835,2,890.34,一般用户
14241.0,4989,1,213.70000000000002,一般用户
14242.0,5040,2,280.55,一般用户
14243.0,4814,14,2535.88,潜力用户
14245.0,4981,5,1677.48,一般用户
14246.0,4916,3,1474.06,一般用户
14247.0,5083,1,136.76999999999998,一般用户
14248.0,5123,1,302.58,一般用户
14250.0,4812,3,1904.05,潜力用户
14251.0,4807,5,2879.7000000000003,潜力用户
14256.0,5059,3,935.0600000000001,一般用户
14257.0,4856,6,2837.67,潜力用户
14258.0,4814,10,9452.32,潜力用户
14259.0,4947,1,120.0,一般用户
14261.0,4856,2,1163.45,一般用户
14262.0,4813,8,2618.23,潜力用户
14264.0,4960,3,319.47,一般用户
14265.0,4914,2,530.18,一般用户
14267.0,4956,7,1279.09,一般用户
14270.0,5137,1,492.65000000000003,一般用户
14271.0,5031,1,112.32,一般用户
14272.0,4879,2,427.96,一般用户
14273.0,4856,4,559.97,一般用户
14276.0,4893,5,1019.39,一般用户
14277.0,4820,3,3957.0,潜力用户
14280.0,5002,1,134.04,一般用户
14282.0,4808,15,3367.34,潜力用户
14284.0,4836,3,578.45,一般用户
14285.0,4826,4,1910.01,潜力用户
14286.0,4829,5,4559.81,潜力用户
14287.0,4813,3,133.95,一般用户
14288.0,5017,2,413.85,一般用户
14289.0,4814,6,911.26,一般用户
14290.0,4816,6,2307.4500000000003,潜力用户
14291.0,4807,12,3873.3,潜力用户
14292.0,4813,14,4662.33,潜力用户
14293.0,4808,4,1046.56,一般用户
14295.0,4845,2,154.70000000000002,一般用户
14297.0,4823,6,1284.06,一般用户
14298.0,4808,43,46368.39,潜力用户
14299.0,4813,18,2751.67,潜力用户
14300.0,4824,1,43.2,一般用户
14301.0,4913,2,567.24,一般用户
14304.0,5028,2,197.1,一般用户
14305.0,4876,5,1803.76,一般用户
14306.0,4856,3,1623.74,一般用户
14307.0,4894,6,2995.72,一般用户
14309.0,4813,10,2181.44,潜力用户
14311.0,5030,2,229.71,一般用户
14312.0,4852,6,1611.59,一般用户
14314.0,4912,1,120.0,一般用户
14315.0,4826,7,2456.98,潜力用户
14317.0,4870,1,508.58000000000004,一般用户
14320.0,5012,3,343.11,一般用户
14321.0,4816,5,1526.75,一般用户
14323.0,4920,4,574.26,一般用户
14326.0,5040,2,166.85,一般用户
14327.0,4968,1,311.65,一般用户
14329.0,4814,14,4868.26,潜力用户
14331.0,4929,2,462.65999999999997,一般用户
14332.0,4828,3,866.31,一般用户
14333.0,4869,2,351.45,一般用户
14334.0,4822,9,2539.46,潜力用户
14335.0,4821,2,468.26,一般用户
14336.0,4822,4,1614.91,一般用户
14338.0,4963,4,554.22,一般用户
14339.0,5040,4,289.90999999999997,一般用户
14340.0,5024,1,134.7,一般用户
14341.0,4850,9,2166.38,潜力用户
14342.0,4826,6,607.71,一般用户
14344.0,4932,8,889.9300000000001,一般用户
14345.0,4844,1,108.97999999999999,一般用户
14346.0,4926,2,1021.58,一般用户
14348.0,5065,1,409.57,一般用户
14349.0,4815,1,133.5,一般用户
14350.0,5076,2,258.7,一般用户
14351.0,4970,1,51.0,一般用户
14352.0,4962,4,1078.96,一般用户
14353.0,5020,1,90.6,一般用户
14354.0,4811,2,163.62,一般用户
14355.0,5171,1,174.4,一般用户
14356.0,4865,4,666.9399999999999,一般用户
14357.0,4848,1,225.77,一般用户
14359.0,4824,6,882.58,一般用户
14360.0,4837,4,2128.23,潜力用户
14362.0,4827,1,161.2,一般用户
14364.0,4914,8,1767.15,一般用户
14367.0,4813,19,8988.82,潜力用户
14368.0,5125,1,155.0,一般用户
14371.0,5100,1,100.5,一般用户
14373.0,5163,1,76.55,一般用户
14375.0,4990,1,257.68,一般用户
14377.0,4996,2,617.05,一般用户
14379.0,4849,2,348.1,一般用户
14381.0,4857,1,202.68,一般用户
14382.0,4831,1,601.11,一般用户
14383.0,4843,3,1243.69,一般用户
14385.0,4814,3,202.11,一般用户
14386.0,5102,1,142.4,一般用户
14387.0,4838,3,1770.56,一般用户
14388.0,4814,10,3172.04,潜力用户
14389.0,4814,5,855.72,一般用户
14390.0,4815,13,4592.47,潜力用户
14393.0,5023,1,67.95,一般用户
14395.0,4807,12,3471.91,潜力用户
14396.0,4870,2,487.99,一般用户
14397.0,4806,23,2453.0,潜力用户
14400.0,4946,2,559.7,一般用户
14401.0,4809,14,3983.82,潜力用户
14403.0,4935,5,1380.95,一般用户
14404.0,4839,7,1426.08,一般用户
14406.0,4924,1,156.75,一般用户
14407.0,4912,9,2041.48,一般用户
14408.0,4816,7,2606.53,潜力用户
14409.0,4876,7,1740.49,一般用户
14410.0,4821,15,576.3,一般用户
14411.0,5116,1,1063.0,一般用户
14412.0,4840,3,757.3299999999999,一般用户
14413.0,5167,1,122.7,一般用户
14414.0,4897,8,1425.45,一般用户
14415.0,4806,18,5811.56,潜力用户
14416.0,4827,2,275.42,一般用户
14418.0,4809,3,1937.25,潜力用户
14419.0,4816,6,1058.06,一般用户
14420.0,4890,2,385.87,一般用户
14421.0,4862,2,813.11,一般用户
14422.0,4806,6,4263.64,潜力用户
14423.0,5023,1,265.2,一般用户
14424.0,4823,1,322.08,一般用户
14426.0,4824,16,3666.9,潜力用户
14427.0,4855,2,363.34000000000003,一般用户
14428.0,4812,7,1230.14,一般用户
14431.0,5104,2,397.76,一般用户
14432.0,4815,6,2255.51,潜力用户
14434.0,4827,6,1372.8,一般用户
14436.0,4904,1,89.06,一般用户
14437.0,4948,2,-43.400000000000006,一般用户
14438.0,5111,1,131.9,一般用户
14439.0,5125,1,2661.24,一般用户
14440.0,4813,5,2357.6800000000003,潜力用户
14441.0,4806,10,1545.14,一般用户
14442.0,4807,5,1544.62,一般用户
14443.0,4859,7,1400.88,一般用户
14446.0,4806,4,1039.58,一般用户
14447.0,4824,5,1163.23,一般用户
14448.0,4814,2,375.35,一般用户
14449.0,4824,4,907.1,一般用户
14450.0,4986,3,483.25,一般用户
14451.0,4865,2,662.59,一般用户
14452.0,4816,2,264.44,一般用户
14453.0,4995,1,119.93,一般用户
14456.0,4810,14,3043.63,潜力用户
14457.0,5116,1,113.64,一般用户
14459.0,4960,1,1837.92,一般用户
14460.0,4915,4,341.58,一般用户
14461.0,4953,3,2103.06,一般用户
14462.0,4869,15,1965.9,潜力用户
14463.0,4903,3,529.62,一般用户
14465.0,5052,3,1058.6200000000001,一般用户
14466.0,4834,7,2272.4,潜力用户
14467.0,4823,4,598.76,一般用户
14470.0,4817,2,461.19,一般用户
14472.0,4909,8,1936.84,一般用户
14473.0,4879,2,234.34000000000003,一般用户
14474.0,4848,2,537.71,一般用户
14475.0,4877,6,799.82,一般用户
14476.0,5062,1,215.7,一般用户
14477.0,4825,3,247.81,一般用户
14479.0,5059,2,316.25,一般用户
14480.0,4816,1,279.05,一般用户
14481.0,4970,2,636.51,一般用户
14482.0,4823,6,1243.15,一般用户
14483.0,4955,2,129.2,一般用户
14484.0,4855,1,321.92,一般用户
14485.0,4844,1,165.75,一般用户
14487.0,4832,7,1183.58,一般用户
14488.0,4856,2,922.63,一般用户
14489.0,5012,1,463.38,一般用户
14491.0,4980,2,340.93,一般用户
14493.0,4812,7,2362.84,潜力用户
14494.0,4831,1,139.56,一般用户
14495.0,4856,2,123.8,一般用户
14496.0,5117,2,538.8100000000001,一般用户
14497.0,5106,2,457.47,一般用户
14498.0,4848,5,1957.32,潜力用户
14499.0,4831,3,815.32,一般用户
14500.0,4893,3,356.85,一般用户
14501.0,4869,3,190.31,一般用户
14502.0,4825,14,2351.02,潜力用户
14503.0,4808,6,3543.26,潜力用户
14504.0,4852,4,673.26,一般用户
14505.0,4822,11,5818.7,潜力用户
14506.0,4822,5,2012.17,潜力用户
14507.0,4829,7,1368.18,一般用户
14508.0,4827,2,276.42,一般用户
14511.0,4816,6,1267.4099999999999,一般用户
14512.0,4993,2,275.28,一般用户
14513.0,5012,3,300.25,一般用户
14514.0,4866,3,1055.35,一般用户
14515.0,4823,6,2102.09,潜力用户
14517.0,4838,2,330.45,一般用户
14518.0,4869,1,174.37,一般用户
14520.0,4807,1,105.60000000000001,一般用户
14522.0,4829,4,974.54,一般用户
14523.0,4913,1,241.09,一般用户
14524.0,4837,9,1867.68,一般用户
14525.0,4814,13,4119.37,潜力用户
14527.0,4808,86,7711.38,潜力用户
14528.0,4842,1,364.21999999999997,一般用户
14529.0,4865,3,620.04,一般用户
14530.0,4831,6,2818.81,潜力用户
14532.0,5041,4,932.85,一般用户
14533.0,4830,8,1282.6200000000001,一般用户
14534.0,4808,25,4071.35,潜力用户
14535.0,4864,4,2837.09,潜力用户
14536.0,5065,1,171.8,一般用户
14537.0,4863,1,355.56,一般用户
14538.0,4870,2,388.25,一般用户
14539.0,4821,2,537.48,一般用户
14540.0,4815,3,996.26,一般用户
14541.0,4864,8,1461.65,一般用户
14542.0,4991,1,103.25,一般用户
14543.0,4809,21,2916.17,潜力用户
14544.0,4829,2,1920.77,潜力用户
14546.0,4809,9,2487.02,潜力用户
14547.0,4809,9,3976.7400000000002,潜力用户
14548.0,4956,2,652.8,一般用户
14549.0,5116,1,289.24,一般用户
14550.0,4816,2,765.62,一般用户
14551.0,4823,2,186.23,一般用户
14552.0,4957,1,165.07,一般用户
14553.0,4824,5,859.27,一般用户
14554.0,4815,4,2309.04,潜力用户
14555.0,4862,2,324.14,一般用户
14557.0,4869,2,0.0,一般用户
14560.0,4812,22,2022.98,潜力用户
14561.0,4881,3,1080.76,一般用户
14562.0,4809,22,4709.22,潜力用户
14565.0,4901,6,3073.77,一般用户
14567.0,4840,3,1524.46,一般用户
14569.0,4806,1,227.39,一般用户
14570.0,5086,2,218.06,一般用户
14572.0,4808,10,2799.69,潜力用户
14573.0,4985,13,1603.72,一般用户
14576.0,5177,1,35.400000000000006,一般用户
14577.0,4818,4,859.71,一般用户
14578.0,4808,1,168.63,一般用户
14581.0,4822,1,138.6,一般用户
14582.0,4846,1,114.11,一般用户
14583.0,4811,5,1052.55,一般用户
14584.0,4974,5,1029.26,一般用户
14585.0,4855,1,157.05,一般用户
14586.0,5032,3,134.16,一般用户
14587.0,4824,10,1598.24,一般用户
14589.0,5177,1,39.75,一般用户
14591.0,4820,4,1447.14,一般用户
14592.0,4840,3,570.46,一般用户
14593.0,4827,3,617.99,一般用户
14594.0,4812,2,379.83,一般用户
14595.0,4825,6,1740.6,一般用户
14597.0,4816,2,883.15,一般用户
14598.0,4849,1,221.97,一般用户
14600.0,5111,1,393.33000000000004,一般用户
14601.0,4816,1,213.96,一般用户
14606.0,4806,128,11713.85,潜力用户
14607.0,4823,10,1748.42,一般用户
14608.0,4809,4,1785.15,一般用户
14616.0,5048,3,406.08000000000004,一般用户
14618.0,4814,4,538.59,一般用户
14619.0,5044,2,379.51,一般用户
14620.0,5009,3,393.28000000000003,一般用户
14621.0,4806,6,1765.76,一般用户
14622.0,4990,1,320.58000000000004,一般用户
14623.0,4837,6,869.35,一般用户
14624.0,4862,2,225.85,一般用户
14625.0,4990,5,848.48,一般用户
14626.0,4814,7,2757.07,潜力用户
14627.0,5117,1,-21.85,一般用户
14628.0,4896,2,671.96,一般用户
14629.0,4809,3,939.21,一般用户
14631.0,4856,3,1006.98,一般用户
14632.0,5068,1,114.56,一般用户
14633.0,5071,1,344.90000000000003,一般用户
14636.0,4841,2,609.85,一般用户
14638.0,4856,1,443.6,一般用户
14639.0,4857,8,2952.34,潜力用户
14640.0,4821,8,2042.15,潜力用户
14641.0,4827,1,110.46,一般用户
14642.0,4864,1,96.12,一般用户
14643.0,4975,3,668.61,一般用户
14644.0,4814,4,780.46,一般用户
14645.0,4962,2,597.09,一般用户
14646.0,4807,64,118765.6,潜力用户
14647.0,5006,1,243.22,一般用户
14649.0,4810,4,1387.05,一般用户
14651.0,4872,2,654.6,一般用户
14652.0,4882,1,114.18,一般用户
14653.0,4806,7,1947.55,潜力用户
14655.0,4809,5,1686.15,一般用户
14656.0,4974,2,291.05,一般用户
14657.0,4823,5,838.27,一般用户
14658.0,4810,2,247.15,一般用户
14659.0,4814,12,2456.53,潜力用户
14660.0,4892,2,285.74,一般用户
14661.0,4832,1,107.95,一般用户
14662.0,4834,4,771.17,一般用户
14664.0,4825,2,637.89,一般用户
14665.0,4866,7,1258.38,一般用户
14666.0,4829,1,195.25,一般用户
14667.0,4816,27,9170.72,潜力用户
14669.0,5047,3,1269.99,一般用户
14670.0,5085,2,411.53,一般用户
14672.0,5040,2,765.55,一般用户
14673.0,4808,5,1736.4,一般用户
14675.0,4821,1,604.75,一般用户
14676.0,4836,8,2254.4,潜力用户
14679.0,5177,1,-2.55,一般用户
14680.0,4830,22,12445.84,潜力用户
14681.0,4876,3,498.95,一般用户
14682.0,4993,2,52.0,一般用户
14684.0,4831,5,1236.28,一般用户
14687.0,4912,1,549.18,一般用户
14688.0,4813,27,5056.98,潜力用户
14689.0,5014,1,112.8,一般用户
14690.0,4849,3,358.61,一般用户
14691.0,4836,5,2114.33,潜力用户
14692.0,4942,5,582.05,一般用户
14693.0,5070,1,172.9,一般用户
14696.0,4809,9,2070.97,潜力用户
14697.0,5023,2,188.60999999999999,一般用户
14698.0,4807,5,1250.76,一般用户
14699.0,5019,1,109.13000000000001,一般用户
14700.0,4837,3,2235.3,潜力用户
14701.0,4816,12,2486.2200000000003,潜力用户
14702.0,4806,18,3250.64,潜力用户
14703.0,4820,1,318.17,一般用户
14704.0,4817,9,1546.91,一般用户
14708.0,4808,4,958.43,一般用户
14709.0,4820,14,4911.14,潜力用户
14710.0,4819,4,606.13,一般用户
14711.0,4815,12,2766.2,潜力用户
14712.0,4834,3,917.07,一般用户
14713.0,4814,12,2664.2599999999998,潜力用户
14714.0,4829,1,79.55,一般用户
14715.0,4830,4,863.38,一般用户
14716.0,4848,2,279.28,一般用户
14719.0,4807,6,1592.18,一般用户
14720.0,4811,3,663.81,一般用户
14722.0,4952,1,187.92000000000002,一般用户
14723.0,4815,6,1158.3,一般用户
14725.0,4830,1,640.08,一般用户
14727.0,5079,1,268.58,一般用户
14729.0,5179,1,313.49,一般用户
14730.0,4806,8,2005.06,潜力用户
14731.0,4852,3,380.02,一般用户
14732.0,4813,10,2686.34,潜力用户
14733.0,4814,15,9451.54,潜力用户
14735.0,4809,34,5807.6900000000005,潜力用户
14737.0,4809,3,1164.55,一般用户
14738.0,4844,9,1289.94,一般用户
14739.0,4807,8,3129.66,潜力用户
14740.0,4996,4,1423.21,一般用户
14741.0,4817,6,1306.74,一般用户
14744.0,4822,9,653.53,一般用户
14745.0,4918,6,1167.16,一般用户
14747.0,5053,2,294.3,一般用户
14748.0,4834,6,1307.79,一般用户
14752.0,4849,1,180.84,一般用户
14753.0,4892,1,563.15,一般用户
14754.0,4850,2,638.05,一般用户
14755.0,4815,12,4965.38,潜力用户
14756.0,4820,1,738.96,一般用户
14757.0,4880,1,420.5,一般用户
14758.0,4950,4,1484.06,一般用户
14759.0,4810,3,1625.97,一般用户
14760.0,5099,2,53.8,一般用户
14761.0,4864,2,255.9,一般用户
14762.0,5069,1,300.52,一般用户
14764.0,4849,2,250.55,一般用户
14765.0,4834,3,254.11,一般用户
14766.0,4813,8,2423.07,潜力用户
14768.0,4822,3,139.5,一般用户
14769.0,4808,10,10476.6,潜力用户
14770.0,5037,2,876.42,一般用户
14772.0,4917,1,139.26,一般用户
14775.0,4863,3,1011.9,一般用户
14776.0,4856,13,2195.58,潜力用户
14777.0,4809,2,-17.45,一般用户
14778.0,4932,2,730.86,一般用户
14779.0,5086,3,386.15,一般用户
14780.0,4860,2,447.68,一般用户
14782.0,5125,1,200.10000000000002,一般用户
14784.0,4831,2,289.99,一般用户
14785.0,4815,2,77.4,一般用户
14788.0,4812,2,679.4399999999999,一般用户
14789.0,4834,1,197.64,一般用户
14790.0,4822,4,745.06,一般用户
14792.0,4869,2,0.0,一般用户
14793.0,4809,2,214.14,一般用户
14794.0,4808,9,1272.11,一般用户
14795.0,4971,1,131.45000000000002,一般用户
14796.0,4806,27,7839.51,潜力用户
14798.0,4858,3,173.74,一般用户
14799.0,4856,1,157.7,一般用户
14800.0,4853,16,4221.94,潜力用户
14801.0,4866,1,193.14,一般用户
14803.0,4967,3,845.55,一般用户
14804.0,4814,1,353.27,一般用户
14805.0,4820,4,554.65,一般用户
14806.0,4880,1,193.39000000000001,一般用户
14808.0,4845,15,2136.49,潜力用户
14810.0,4846,11,2087.88,潜力用户
14813.0,5175,2,155.43,一般用户
14815.0,4842,2,778.5,一般用户
14816.0,5002,1,271.85,一般用户
14817.0,5005,2,1110.34,一般用户
14818.0,4879,3,657.8,一般用户
14819.0,4869,2,272.07,一般用户
14820.0,4826,4,507.29,一般用户
14821.0,5172,1,48.800000000000004,一般用户
14823.0,4985,3,321.43,一般用户
14824.0,4815,4,1127.71,一般用户
14825.0,4809,12,2226.91,潜力用户
14828.0,5002,3,1102.72,一般用户
14829.0,4834,6,644.65,一般用户
14830.0,4858,1,197.13,一般用户
14834.0,4823,8,1698.35,一般用户
14836.0,4815,3,102.44999999999999,一般用户
14837.0,4895,5,1632.56,一般用户
14840.0,5073,1,62.85,一般用户
14841.0,4858,6,3295.76,潜力用户
14842.0,4840,8,2456.8,潜力用户
14844.0,4869,4,2294.81,潜力用户
14847.0,4954,1,309.4,一般用户
14849.0,4827,28,7825.08,潜力用户
14850.0,5117,2,278.15,一般用户
14851.0,4828,2,511.35,一般用户
14852.0,4863,6,2836.69,潜力用户
14853.0,4814,3,463.05,一般用户
14854.0,4883,8,2749.89,一般用户
14855.0,4924,2,645.65,一般用户
14856.0,4841,3,1311.3799999999999,一般用户
14857.0,4865,3,1165.65,一般用户
14859.0,4818,5,1352.04,一般用户
14860.0,4814,2,168.62,一般用户
14861.0,4857,1,125.79,一般用户
14862.0,4831,2,837.1999999999999,一般用户
14863.0,4834,1,266.76,一般用户
14865.0,4812,2,52.2,一般用户
14866.0,4816,12,9235.69,潜力用户
14867.0,4991,4,701.33,一般用户
14868.0,4808,9,2939.64,潜力用户
14869.0,4809,3,721.95,一般用户
14870.0,5067,1,327.25,一般用户
14871.0,4808,4,522.38,一般用户
14873.0,5015,1,519.68,一般用户
14875.0,4814,5,1448.72,一般用户
14878.0,4818,9,1485.54,一般用户
14880.0,4882,3,706.19,一般用户
14881.0,4825,1,255.4,一般用户
14882.0,4832,2,589.7,一般用户
14883.0,4824,7,756.64,一般用户
14885.0,4937,1,664.52,一般用户
14886.0,5058,1,364.8,一般用户
14888.0,5012,1,369.2,一般用户
14889.0,5141,1,135.9,一般用户
14890.0,5059,1,125.65,一般用户
14891.0,4953,2,554.38,一般用户
14893.0,4815,2,1237.8500000000001,一般用户
14894.0,4890,1,655.75,一般用户
14895.0,4813,24,10955.460000000001,潜力用户
14896.0,5010,2,468.77000000000004,一般用户
14897.0,4813,4,1366.38,一般用户
14898.0,4828,8,1046.8799999999999,一般用户
14901.0,4816,10,1414.99,一般用户
14902.0,4826,2,314.11,一般用户
14903.0,4826,10,2744.48,潜力用户
14904.0,4807,2,913.12,一般用户
14905.0,4959,3,599.9,一般用户
14907.0,4808,10,3478.85,潜力用户
14908.0,4879,1,277.8,一般用户
14910.0,4808,7,389.86,一般用户
14911.0,4806,247,123391.46,高价值用户
14912.0,4822,3,713.36,一般用户
14913.0,4841,4,1155.43,一般用户
14915.0,4891,3,258.83,一般用户
14916.0,4876,5,1264.84,一般用户
14918.0,4921,2,1610.15,一般用户
14920.0,5018,2,977.77,一般用户
14921.0,4835,2,1316.07,一般用户
14923.0,4856,1,749.1,一般用户
14924.0,5051,1,310.05,一般用户
14929.0,4837,1,223.88,一般用户
14930.0,4914,3,2372.86,一般用户
14931.0,4810,6,964.6800000000001,一般用户
14932.0,5171,1,363.53,一般用户
14934.0,4878,3,1888.84,一般用户
14935.0,5102,1,1520.1599999999999,一般用户
14936.0,4814,9,8117.42,潜力用户
14937.0,4862,4,1617.63,一般用户
14944.0,4835,14,5842.95,潜力用户
14946.0,4819,1,100.9,一般用户
14947.0,4877,2,290.82,一般用户
14948.0,4828,7,1066.57,一般用户
14950.0,4814,2,361.25,一般用户
14951.0,4884,1,311.69,一般用户
14952.0,4851,15,7348.79,潜力用户
14953.0,4830,1,289.82,一般用户
14954.0,4817,1,336.17,一般用户
14957.0,5058,1,58.49,一般用户
14958.0,4952,3,499.68,一般用户
14959.0,4864,5,684.97,一般用户
14960.0,4813,2,221.27,一般用户
14961.0,4816,12,6501.58,潜力用户
14962.0,5076,1,126.7,一般用户
14963.0,4815,5,1271.8,一般用户
14964.0,5052,1,206.21,一般用户
14965.0,4901,2,599.0,一般用户
14966.0,4820,1,191.32,一般用户
14967.0,4855,1,463.8,一般用户
14968.0,4835,1,147.59,一般用户
14970.0,4873,4,1592.06,一般用户
14971.0,4840,3,1116.57,一般用户
14972.0,4933,1,114.77,一般用户
14973.0,4912,3,1314.45,一般用户
14974.0,4842,1,114.39,一般用户
14975.0,4862,1,279.94,一般用户
14976.0,4862,8,765.86,一般用户
14978.0,4877,5,1931.42,一般用户
14981.0,5051,1,102.12,一般用户
14984.0,4824,2,213.27,一般用户
14985.0,5003,2,296.75,一般用户
14987.0,4821,2,326.4,一般用户
14988.0,5017,1,334.54,一般用户
14995.0,4844,2,233.23000000000002,一般用户
14997.0,4851,4,450.26,一般用户
14998.0,4975,2,429.87,一般用户
15000.0,4853,1,490.52,一般用户
15002.0,4921,4,1641.76,一般用户
15004.0,4952,1,1246.32,一般用户
15005.0,4821,35,6180.49,潜力用户
15006.0,4856,1,502.09,一般用户
15007.0,4964,1,156.91,一般用户
15009.0,4817,3,1261.78,一般用户
15010.0,4841,1,308.94,一般用户
15012.0,4859,2,423.04,一般用户
15014.0,4848,2,260.17,一般用户
15016.0,4978,1,170.04,一般用户
15017.0,4839,1,125.58,一般用户
15018.0,4844,4,456.26,一般用户
15019.0,5072,1,266.0,一般用户
15021.0,4814,13,1872.28,一般用户
15022.0,4817,4,905.04,一般用户
15023.0,4808,12,6763.16,潜力用户
15024.0,4815,10,1661.33,一般用户
15025.0,4838,1,377.01,一般用户
15026.0,4885,3,469.0,一般用户
15027.0,4836,6,901.95,一般用户
15028.0,4813,4,627.13,一般用户
15030.0,4877,2,423.48,一般用户
15031.0,4809,4,596.14,一般用户
15032.0,5061,3,339.1,一般用户
15033.0,4810,11,2571.02,潜力用户
15034.0,4821,11,4205.66,潜力用户
15035.0,4895,1,252.73000000000002,一般用户
15036.0,4877,3,465.55,一般用户
15038.0,4848,7,665.59,一般用户
15039.0,4815,52,19311.24,潜力用户
15041.0,4975,1,180.35,一般用户
15042.0,5004,1,135.93,一般用户
15044.0,4824,22,7629.38,潜力用户
15045.0,4957,3,633.66,一般用户
15046.0,4814,15,4509.69,潜力用户
15047.0,5075,1,343.62,一般用户
15048.0,4870,5,380.57,一般用户
15049.0,5079,1,121.17000000000002,一般用户
15050.0,4830,5,1727.17,一般用户
15051.0,4828,3,1305.81,一般用户
15052.0,5124,1,215.78,一般用户
15053.0,4810,3,681.79,一般用户
15054.0,4817,2,302.1,一般用户
15057.0,5080,2,1489.5,一般用户
15058.0,4830,11,2124.9900000000002,潜力用户
15059.0,4846,11,1325.82,一般用户
15060.0,4813,4,303.09,一般用户
15061.0,4809,53,33117.5,潜力用户
15062.0,4876,4,987.86,一般用户
15063.0,5018,1,370.79999999999995,一般用户
15065.0,4843,6,3135.98,潜力用户
15066.0,4837,2,760.59,一般用户
15067.0,4883,3,1744.76,一般用户
15068.0,4851,2,553.36,一般用户
15069.0,4984,1,1109.53,一般用户
15070.0,5178,1,106.2,一般用户
15071.0,4899,2,982.07,一般用户
15073.0,4815,4,612.43,一般用户
15074.0,4910,1,748.87,一般用户
15075.0,4883,1,722.63,一般用户
15076.0,4978,1,880.85,一般用户
15078.0,4812,38,9623.35,潜力用户
15079.0,5018,5,893.66,一般用户
15081.0,4827,6,487.35,一般用户
15083.0,5062,1,88.2,一般用户
15087.0,5087,1,246.46,一般用户
15088.0,4826,3,1140.27,一般用户
15089.0,4815,6,2420.84,潜力用户
15090.0,5113,1,381.32,一般用户
15091.0,4859,2,476.96,一般用户
15092.0,5020,2,457.81,一般用户
15093.0,4823,9,3771.02,潜力用户
15095.0,4909,5,1364.7,一般用户
15096.0,4848,1,219.39000000000001,一般用户
15097.0,4809,1,248.08,一般用户
15098.0,4987,5,649.5,一般用户
15099.0,4889,1,410.48,一般用户
15100.0,5135,6,635.1,一般用户
15101.0,4814,3,310.03,一般用户
15103.0,4836,2,703.36,一般用户
15104.0,4972,3,1002.54,一般用户
15105.0,4823,7,2298.93,潜力用户
15106.0,4823,7,1407.73,一般用户
15107.0,5116,8,247.66,一般用户
15108.0,4947,5,1291.75,一般用户
15109.0,5046,2,463.75,一般用户
15110.0,4829,7,970.25,一般用户
15111.0,4834,3,1567.48,一般用户
15113.0,4815,4,3355.89,潜力用户
15114.0,4835,10,2760.56,潜力用户
15115.0,4823,1,340.11,一般用户
15116.0,4823,4,1352.75,一般用户
15117.0,4820,6,1198.13,一般用户
15119.0,5051,1,266.4,一般用户
15120.0,4935,2,343.82,一般用户
15121.0,4855,2,457.72,一般用户
15122.0,4890,6,1612.13,一般用户
15123.0,4812,2,2199.31,潜力用户
15124.0,4828,2,184.19,一般用户
15125.0,4848,19,6752.21,潜力用户
15127.0,4871,1,406.53,一般用户
15128.0,4865,8,1419.54,一般用户
15129.0,4855,11,3343.72,潜力用户
15130.0,4975,1,330.11,一般用户
15132.0,4823,5,977.9300000000001,一般用户
15133.0,4933,3,982.42,一般用户
15134.0,4820,8,1387.99,一般用户
15135.0,5038,2,127.15,一般用户
15136.0,4808,5,1282.45,一般用户
15139.0,5045,2,178.96,一般用户
15140.0,4857,8,2220.4,潜力用户
15142.0,4852,1,498.74,一般用户
15143.0,5031,1,259.45,一般用户
15144.0,4813,18,6530.04,潜力用户
15145.0,4809,4,1194.73,一般用户
15146.0,4970,3,1313.66,一般用户
15147.0,5024,2,608.65,一般用户
15148.0,4816,1,301.29,一般用户
15149.0,4939,1,520.8000000000001,一般用户
15150.0,4823,11,5303.97,潜力用户
15152.0,4815,16,4684.24,潜力用户
15153.0,4836,1,329.25,一般用户
15154.0,4879,2,240.27,一般用户
15156.0,4806,3,961.49,一般用户
15157.0,4809,5,1869.5,一般用户
15158.0,4850,1,401.40000000000003,一般用户
15159.0,4807,34,18573.68,潜力用户
15160.0,5162,1,158.16,一般用户
15163.0,4823,2,304.47,一般用户
15164.0,4874,3,843.05,一般用户
15165.0,5178,1,487.75,一般用户
15167.0,5126,1,163.0,一般用户
15168.0,4831,1,106.56,一般用户
15171.0,5130,2,289.5,一般用户
15172.0,4814,5,1624.05,一般用户
15174.0,5128,1,135.75,一般用户
15175.0,4877,1,224.14,一般用户
15178.0,5065,1,40.5,一般用户
15179.0,4824,7,2022.04,潜力用户
15180.0,5172,1,87.5,一般用户
15181.0,4871,5,576.28,一般用户
15182.0,4959,2,622.85,一般用户
15184.0,4834,2,406.76,一般用户
15185.0,4875,1,310.62,一般用户
15186.0,4819,2,411.41,一般用户
15187.0,4807,18,4605.28,潜力用户
15189.0,4806,53,14204.22,潜力用户
15192.0,4925,3,1044.32,一般用户
15193.0,4866,1,499.32,一般用户
15194.0,4808,22,7154.17,潜力用户
15197.0,4814,5,656.44,一般用户
15198.0,4897,2,193.64,一般用户
15199.0,4864,4,758.7,一般用户
15201.0,4884,11,927.84,一般用户
15203.0,4831,6,1827.8,一般用户
15204.0,5162,1,316.58,一般用户
15205.0,4890,3,648.8299999999999,一般用户
15206.0,4815,4,420.29999999999995,一般用户
